Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Dia,16-junio-2026,16-junio-2026.1,16-junio-2026.2,16-junio-2026.3,16-junio-2026.4,16-junio-2026.5,16-junio-2026.6,16-junio-2026.7,16-junio-2026.8,16-junio-2026.9,16-junio-2026.10,16-junio-2026.11,16-junio-2026.12,16-junio-2026.13,16-junio-2026.14,16-junio-2026.15,16-junio-2026.16,16-junio-2026.17,16-junio-2026.18,16-junio-2026.19,16-junio-2026.20,16-junio-2026.21,16-junio-2026.22,16-junio-2026.23,16-junio-2026.24,16-junio-2026.25,16-junio-2026.26,16-junio-2026.27,16-junio-2026.28,16-junio-2026.29,16-junio-2026.30,16-junio-2026.31,16-junio-2026.32,16-junio-2026.33,16-junio-2026.34,16-junio-2026.35,16-junio-2026.36,16-junio-2026.37,16-junio-2026.38,16-junio-2026.39,16-junio-2026.40,16-junio-2026.41,16-junio-2026.42,16-junio-2026.43,16-junio-2026.44,16-junio-2026.45,16-junio-2026.46,16-junio-2026.47,16-junio-2026.48,16-junio-2026.49,16-junio-2026.50,16-junio-2026.51,16-junio-2026.52,16-junio-2026.53,16-junio-2026.54,16-junio-2026.55,16-junio-2026.56,16-junio-2026.57,16-junio-2026.58,16-junio-2026.59,16-junio-2026.60,16-junio-2026.61,16-junio-2026.62,16-junio-2026.63,16-junio-2026.64,16-junio-2026.65,16-junio-2026.66,16-junio-2026.67,16-junio-2026.68,16-junio-2026.69,16-junio-2026.70,16-junio-2026.71,16-junio-2026.72,16-junio-2026.73,16-junio-2026.74,16-junio-2026.75,16-junio-2026.76,16-junio-2026.77,16-junio-2026.78,16-junio-2026.79,16-junio-2026.80,16-junio-2026.81,16-junio-2026.82,16-junio-2026.83,16-junio-2026.84,16-junio-2026.85,16-junio-2026.86,16-junio-2026.87,16-junio-2026.88,16-junio-2026.89,16-junio-2026.90,16-junio-2026.91,16-junio-2026.92,16-junio-2026.93,16-junio-2026.94,16-junio-2026.95,16-junio-2026.96,16-junio-2026.97,16-junio-2026.98,16-junio-2026.99,16-junio-2026.100,16-junio-2026.101,16-junio-2026.102,16-junio-2026.103,16-junio-2026.104,16-junio-2026.105,16-junio-2026.106,16-junio-2026.107,16-junio-2026.108,16-junio-2026.109,16-junio-2026.110,16-junio-2026.111,16-junio-2026.112,16-junio-2026.113,16-junio-2026.114,16-junio-2026.115,16-junio-2026.116,16-junio-2026.117,16-junio-2026.118,16-junio-2026.119,16-junio-2026.120,16-junio-2026.121,16-junio-2026.122,16-junio-2026.123,16-junio-2026.124,16-junio-2026.125,16-junio-2026.126,16-junio-2026.127,16-junio-2026.128,16-junio-2026.129,16-junio-2026.130,16-junio-2026.131,16-junio-2026.132,16-junio-2026.133,16-junio-2026.134,16-junio-2026.135,16-junio-2026.136,16-junio-2026.137,16-junio-2026.138,16-junio-2026.139,16-junio-2026.140,16-junio-2026.141,16-junio-2026.142,16-junio-2026.143,16-junio-2026.144,16-junio-2026.145,16-junio-2026.146,16-junio-2026.147,16-junio-2026.148,16-junio-2026.149,16-junio-2026.150,16-junio-2026.151,16-junio-2026.152,16-junio-2026.153,16-junio-2026.154,16-junio-2026.155,16-junio-2026.156,16-junio-2026.157,16-junio-2026.158,16-junio-2026.159,16-junio-2026.160,16-junio-2026.161,16-junio-2026.162,16-junio-2026.163,16-junio-2026.164,16-junio-2026.165,16-junio-2026.166,16-junio-2026.167,16-junio-2026.168,16-junio-2026.169,16-junio-2026.170,16-junio-2026.171,16-junio-2026.172,16-junio-2026.173,16-junio-2026.174,16-junio-2026.175,16-junio-2026.176,16-junio-2026.177,16-junio-2026.178,16-junio-2026.179,16-junio-2026.180,16-junio-2026.181,16-junio-2026.182,16-junio-2026.183,16-junio-2026.184,16-junio-2026.185,16-junio-2026.186,16-junio-2026.187,16-junio-2026.188,16-junio-2026.189,16-junio-2026.190,16-junio-2026.191
Subir,BES4,Blq. 2,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"16,0","150,22","16,0","171,89","17,0","144,44","6,0","169,26","6,0","173,83","6,0","172,96","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"235,0","50,00","235,0","50,00","235,0","50,00","6,0","261,50","2,0","215,14","2,0","201,69","2,0","197,70","2,0","191,45"
Subir,BES4,Blq. 3,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"16,0","154,84","16,0","177,18","17,0","148,89","6,0","174,47","6,0","179,18","6,0","178,45","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"2,0","221,76","2,0","207,89","2,0","203,79","2,0","197,34"
Subir,BES4,Blq. 4,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"16,0","159,47","16,0","182,47","17,0","153,33","6,0","179,67","6,0","184,52","6,0","183,94","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"2,0","228,38","2,0","214,10","2,0","209,87","2,0","203,23"
Subir,BES4,Blq. 5,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"16,0","164,09","16,0","187,76","17,0","157,78","6,0","184,88","6,0","189,87","6,0","189,43","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"2,0","235,00","2,0","220,30","2,0","215,95","2,0","209,12"
Subir,BES4,Blq. 6,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"16,0","168,71","16,0","193,04","17,0","162,22","6,0","190,09","6,0","195,22","6,0","194,92","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"2,0","241,61","2,0","226,51","2,0","222,04","2,0","215,01"
Subir,BES4,Blq. 7,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"16,0","173,33","16,0","198,33","17,0","166,67","6,0","195,30","6,0","200,57","6,0","200,41","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"2,0","248,23","2,0","232,71","2,0","228,12","2,0","220,90"
Subir,BES4,Blq. 8,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"16,0","177,96","16,0","203,62","17,0","171,11","6,0","200,50","6,0","205,91","6,0","205,90","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"2,0","254,85","2,0","238,92","2,0","234,20","2,0","226,79"
Subir,BES4,Blq. 9,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"16,0","182,58","16,0","208,91","17,0","175,56","6,0","205,71","6,0","211,26","6,0","211,39","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"2,0","261,47","2,0","245,12","2,0","240,29","2,0","232,68"
Subir,BES4,Blq.10,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"21,0","187,20","21,0","214,20","21,0","180,00","15,0","210,92","15,0","216,61","6,0","216,88","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"9,0","268,09","9,0","251,33","9,0","246,37","9,0","238,57"
Subir,BES4,Blq.11,1,Divisible,,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"105,0","50,00","105,0","50,00","15,0","222,37","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"125,0","50,00","125,0","50,00","125,0","50,00","125,0","50,00"
Subir,BES5,Blq. 1,1,Divisible,,"62,0","122,54","63,0","123,25","62,0","120,40","10,0","278,44","1,0","251,26","31,0","253,25","7,0","249,60","2,0","247,60","85,0","274,00","92,0","272,07","2,0","241,74","26,0","241,98","26,0","241,98","29,0","243,74","62,0","116,74","1,0","271,75","1,0","241,75","29,0","243,74","2,0","242,01","23,0","244,01","8,0","241,54","37,0","241,54","13,0","241,75","11,0","251,01","11,0","253,29","24,0","255,28","62,0","127,54","62,0","133,99","62,0","133,99","62,0","128,31","62,0","126,48","62,0","127,54","62,0","127,54","62,0","123,97","62,0","117,52","62,0","237,18","59,0","270,31","76,0","251,51","14,0","104,19","1,0","104,20","12,0","106,58","13,0","108,97","13,0","104,17","2,0","104,18","10,0","106,52","12,0","108,87","11,0","104,15","11,0","104,15","11,0","104,15","11,0","104,15","11,0","104,15","1,0","108,88","1,0","104,16","12,0","106,51","12,0","104,15","12,0","104,15","12,0","104,15","12,0","104,15","12,0","104,15","1,0","104,16","11,0","106,52","11,0","108,86","11,0","104,15","11,0","104,15","11,0","104,15","11,0","104,15","11,0","104,15","11,0","104,15","1,0","104,16","12,0","106,51","12,0","104,15","12,0","104,15","63,0","214,15","62,0","103,21","62,0","103,21","0,0",,"2,0","237,18","21,0","237,18","62,0","118,54","35,0","273,55","35,0","249,60","56,0","251,59","62,0","127,54","49,0","270,97","6,0","272,72","22,0","272,72","62,0","153,19","1,0","303,65","1,0","279,17","24,0","276,49","50,0","304,00","50,0","265,28","26,0","268,95","75,0","261,63","62,0","131,87","62,0","127,54"
Subir,BES5,Blq. 2,1,Divisible,,"63,0","124,54","22,0","251,25","63,0","122,40","9,0","280,44","8,0","251,27","30,0","255,25","7,0","251,60","1,0","249,60","3,0","274,01","92,0","274,07","2,0","243,74","4,0","243,98","3,0","243,98","89,0","273,74","63,0","118,74","2,0","273,75","1,0","241,76","29,0","245,74","3,0","244,01","9,0","272,01","3,0","271,55","80,0","273,54","14,0","243,75","14,0","279,01","13,0","255,29","93,0","283,28","63,0","129,54","63,0","135,99","63,0","135,99","63,0","130,31","63,0","128,48","63,0","129,54","63,0","129,54","63,0","125,97","63,0","119,52","63,0","239,18","59,0","272,31","0,0",,"14,0","106,63","1,0","106,64","1,0","245,87","78,0","250,24","13,0","106,57","1,0","106,58","2,0","245,89","79,0","250,30","12,0","106,51","12,0","106,51","12,0","106,51","12,0","106,51","12,0","106,51","11,0","104,15","1,0","254,74","12,0","104,15","12,0","106,51","12,0","106,51","12,0","106,51","12,0","106,51","12,0","106,51","11,0","104,15","11,0","104,15","11,0","104,15","12,0","106,51","12,0","106,51","12,0","106,51","12,0","106,51","12,0","106,51","12,0","106,51","11,0","104,15","12,0","104,15","12,0","106,51","12,0","106,51","62,0","218,31","63,0","106,86","63,0","106,86","0,0",,"1,0","239,18","21,0","241,18","63,0","120,54","35,0","275,55","35,0","251,60","61,0","283,59","63,0","129,54","50,0","272,97","50,0","298,72","94,0","298,72","63,0","155,19","1,0","305,65","1,0","281,17","93,0","306,49","50,0","306,00","50,0","267,28","25,0","270,95","42,0","291,63","63,0","133,87","63,0","129,54"
Subir,BES5,Blq. 3,1,Divisible,,"62,0","126,54","22,0","253,25","62,0","124,40","8,0","282,44","1,0","255,26","86,0","283,25","7,0","253,60","2,0","251,60","85,0","276,00","91,0","276,07","2,0","245,74","26,0","245,98","3,0","245,98","62,0","111,74","62,0","120,74","1,0","275,75","1,0","243,75","88,0","275,74","3,0","246,01","8,0","274,01","4,0","273,55","62,0","116,54","13,0","245,75","13,0","281,01","14,0","281,29","62,0","126,28","62,0","131,54","62,0","137,99","62,0","137,99","62,0","132,31","62,0","130,48","62,0","131,54","62,0","131,54","62,0","127,97","62,0","121,52","63,0","241,18","0,0",,"0,0",,"15,0","109,08","2,0","109,09","2,0","250,25","13,0","104,17","13,0","108,97","1,0","108,98","1,0","250,31","11,0","104,15","12,0","108,87","12,0","108,87","12,0","108,87","12,0","108,87","12,0","108,87","12,0","106,51","11,0","104,15","11,0","108,86","11,0","108,86","11,0","108,86","11,0","108,86","11,0","108,86","11,0","108,86","12,0","106,51","1,0","106,51","12,0","106,51","11,0","108,86","11,0","108,86","11,0","108,86","11,0","108,86","11,0","108,86","11,0","108,86","12,0","106,51","11,0","108,86","11,0","108,86","11,0","108,86","63,0","222,48","62,0","110,51","62,0","110,51","0,0",,"2,0","241,18","95,0","271,18","62,0","122,54","34,0","277,55","35,0","253,60","62,0","124,59","62,0","131,54","7,0","272,98","49,0","300,72","94,0","300,72","62,0","157,19","1,0","307,65","2,0","283,17","62,0","149,49","51,0","308,00","50,0","269,28","25,0","272,95","62,0","134,63","62,0","135,87","62,0","131,54"
Subir,BES5,Blq. 4,1,Divisible,,"22,0","252,54","22,0","255,25","22,0","250,40","62,0","121,25","75,0","281,26","62,0","121,25","62,0","119,59","7,0","277,59","3,0","276,01","62,0","112,07","1,0","271,75","1,0","271,74","87,0","271,98","63,0","113,74","28,0","241,74","62,0","116,74","1,0","245,75","62,0","116,74","1,0","272,01","83,0","274,02","71,0","273,56","63,0","118,54","62,0","116,74","13,0","283,01","79,0","283,29","63,0","128,28","24,0","252,54","24,0","258,99","24,0","258,99","24,0","253,31","24,0","251,48","24,0","252,54","24,0","252,54","24,0","248,97","24,0","242,52","17,0","267,18","0,0",,"0,0",,"76,0","245,84","13,0","104,19","1,0","254,63","13,0","106,57","77,0","245,86","11,0","104,17","1,0","254,74","12,0","106,51","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","11,0","108,87","12,0","106,51","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","11,0","108,86","11,0","108,86","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","79,0","245,88","11,0","108,86","79,0","245,88","79,0","245,88","79,0","245,88","18,0","244,40","19,0","218,29","19,0","239,00","0,0",,"95,0","269,19","62,0","112,18","21,0","243,54","62,0","118,54","26,0","281,60","63,0","126,59","16,0","270,97","51,0","274,97","50,0","302,72","62,0","143,72","23,0","278,19","62,0","154,16","92,0","309,17","63,0","151,49","62,0","148,99","2,0","295,28","39,0","298,95","63,0","136,63","76,0","256,87","76,0","252,54"
Subir,BES5,Blq. 5,1,Divisible,,"22,0","254,54","62,0","121,25","22,0","252,40","63,0","123,25","77,0","283,26","63,0","123,25","63,0","121,59","7,0","279,59","6,0","278,00","63,0","114,07","1,0","273,75","88,0","273,98","1,0","273,98","62,0","115,74","29,0","243,74","63,0","118,74","1,0","245,76","63,0","118,74","1,0","274,01","8,0","276,01","4,0","275,55","62,0","120,54","63,0","118,74","62,0","124,00","13,0","285,29","62,0","130,28","24,0","254,54","24,0","260,99","24,0","260,99","24,0","255,31","24,0","253,48","24,0","254,54","24,0","254,54","24,0","250,97","24,0","244,52","17,0","269,18","0,0",,"0,0",,"76,0","250,18","13,0","106,63","13,0","104,17","77,0","245,86","78,0","250,24","12,0","106,57","11,0","104,15","79,0","245,88","79,0","250,30","79,0","250,30","79,0","250,30","79,0","250,30","79,0","250,30","79,0","245,88","11,0","108,86","79,0","250,31","79,0","250,31","79,0","250,31","79,0","250,31","79,0","250,31","79,0","250,31","79,0","245,88","79,0","245,88","79,0","250,31","79,0","250,31","79,0","250,31","79,0","250,31","79,0","250,31","79,0","250,31","79,0","250,31","79,0","245,88","79,0","250,31","79,0","250,31","79,0","250,31","19,0","248,98","19,0","223,32","20,0","241,00","1,0","269,01","62,0","112,18","63,0","114,18","21,0","245,54","63,0","120,54","62,0","124,59","62,0","128,59","17,0","272,97","62,0","145,96","62,0","143,72","63,0","145,72","23,0","280,19","63,0","156,16","92,0","311,17","62,0","153,49","63,0","150,99","1,0","297,28","41,0","300,95","62,0","138,63","75,0","258,87","75,0","254,54"
Subir,BES5,Blq. 6,1,Divisible,,"22,0","256,54","62,0","125,25","22,0","254,40","62,0","125,25","1,0","285,26","62,0","125,25","62,0","123,59","7,0","281,59","3,0","278,01","62,0","116,07","1,0","275,75","62,0","111,97","87,0","275,98","28,0","241,74","28,0","245,74","62,0","120,74","86,0","273,75","62,0","120,74","2,0","276,01","62,0","117,00","79,0","275,56","37,0","243,54","62,0","120,74","63,0","126,00","62,0","126,28","24,0","251,28","24,0","256,54","24,0","262,99","24,0","262,99","24,0","257,31","24,0","255,48","24,0","256,54","24,0","256,54","24,0","252,97","24,0","246,52","17,0","271,18","0,0",,"76,0","247,85","76,0","254,52","13,0","109,08","1,0","106,57","77,0","254,62","77,0","254,62","12,0","108,97","2,0","106,51","78,0","254,73","78,0","254,73","78,0","254,73","78,0","254,73","78,0","254,73","78,0","254,73","79,0","250,31","79,0","245,88","79,0","254,73","79,0","254,73","79,0","254,73","79,0","254,73","79,0","254,73","79,0","254,73","79,0","250,31","79,0","250,31","79,0","254,73","79,0","254,73","79,0","254,73","79,0","254,73","79,0","254,73","79,0","254,73","79,0","254,73","79,0","250,31","79,0","254,73","79,0","254,73","79,0","254,73","18,0","253,56","97,0","244,40","19,0","243,00","2,0","271,01","63,0","114,18","62,0","116,18","21,0","247,54","62,0","122,54","63,0","126,59","56,0","249,59","17,0","274,97","63,0","147,96","63,0","145,72","62,0","147,72","22,0","282,19","62,0","158,16","92,0","313,17","24,0","274,49","62,0","152,99","1,0","299,28","62,0","143,94","76,0","259,63","75,0","260,87","75,0","256,54"
Subir,BES5,Blq. 7,1,Divisible,,"95,0","282,54","95,0","281,25","95,0","280,40","22,0","248,44","62,0","121,25","30,0","251,25","24,0","249,59","62,0","117,59","62,0","114,00","25,0","242,07","62,0","111,74","63,0","113,97","62,0","111,97","28,0","245,74","88,0","271,74","28,0","241,74","62,0","116,74","29,0","241,74","62,0","117,00","63,0","119,00","62,0","116,54","37,0","245,54","24,0","241,74","62,0","128,00","63,0","128,28","24,0","253,28","93,0","282,54","93,0","288,99","93,0","288,99","93,0","283,31","93,0","281,48","93,0","282,54","93,0","282,54","93,0","278,97","93,0","272,52","24,0","242,52","17,0","270,30","76,0","255,84","0,0",,"76,0","245,84","13,0","108,97","0,0",,"0,0",,"77,0","245,86","12,0","108,87","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"78,0","254,73","79,0","250,31","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"79,0","254,73","79,0","254,73","0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"0,0",,"79,0","254,73","0,0",,"0,0",,"0,0",,"19,0","218,29","97,0","253,56","97,0","269,00","2,0","273,01","62,0","116,18","21,0","239,18","96,0","273,54","21,0","243,54","62,0","128,59","56,0","253,59","56,0","270,96","62,0","149,96","62,0","147,72","23,0","268,72","94,0","308,19","23,0","273,65","62,0","154,16","24,0","278,49","24,0","273,99","62,0","143,94","63,0","145,94","75,0","263,63","41,0","286,87","41,0","282,54"
