Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Dia,17-06-2026,17-06-2026.1,17-06-2026.2,17-06-2026.3,17-06-2026.4,17-06-2026.5,17-06-2026.6,17-06-2026.7,17-06-2026.8,17-06-2026.9,17-06-2026.10,17-06-2026.11,17-06-2026.12,17-06-2026.13,17-06-2026.14,17-06-2026.15,17-06-2026.16,17-06-2026.17,17-06-2026.18,17-06-2026.19,17-06-2026.20,17-06-2026.21,17-06-2026.22,17-06-2026.23,17-06-2026.24,17-06-2026.25,17-06-2026.26,17-06-2026.27,17-06-2026.28,17-06-2026.29,17-06-2026.30,17-06-2026.31,17-06-2026.32,17-06-2026.33,17-06-2026.34,17-06-2026.35,17-06-2026.36,17-06-2026.37,17-06-2026.38,17-06-2026.39,17-06-2026.40,17-06-2026.41,17-06-2026.42,17-06-2026.43,17-06-2026.44,17-06-2026.45,17-06-2026.46,17-06-2026.47,17-06-2026.48,17-06-2026.49,17-06-2026.50,17-06-2026.51,17-06-2026.52,17-06-2026.53,17-06-2026.54,17-06-2026.55,17-06-2026.56,17-06-2026.57,17-06-2026.58,17-06-2026.59,17-06-2026.60,17-06-2026.61,17-06-2026.62,17-06-2026.63,17-06-2026.64,17-06-2026.65,17-06-2026.66,17-06-2026.67,17-06-2026.68,17-06-2026.69,17-06-2026.70,17-06-2026.71,17-06-2026.72,17-06-2026.73,17-06-2026.74,17-06-2026.75,17-06-2026.76,17-06-2026.77,17-06-2026.78,17-06-2026.79,17-06-2026.80,17-06-2026.81,17-06-2026.82,17-06-2026.83,17-06-2026.84,17-06-2026.85,17-06-2026.86,17-06-2026.87,17-06-2026.88,17-06-2026.89,17-06-2026.90,17-06-2026.91,17-06-2026.92,17-06-2026.93,17-06-2026.94,17-06-2026.95
Compra,AFIANHC,Blq. 1,17,,"-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0"
Compra,AFIBGEC,Blq. 1,17,,"-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-3,8","-3,8","-3,8","-6,8","-4,9","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8"
Compra,AFIBGEV,Blq. 1,17,,"-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0"
Compra,AFIBHEC,Blq. 1,17,,"-5,0","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-1,0","-1,0","-1,0","-5,5","-3,0","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5"
Compra,AFIBHFC,Blq. 1,17,,"-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0"
Compra,AFIOLHC,Blq. 1,17,,"-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0"
Compra,AFIREHC,Blq. 1,17,,"-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0"
Compra,AFIROHC,Blq. 1,17,,"-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0"
Compra,AGUAV,Blq. 1,10,,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","-0,1","-0,6","-2,2","-5,0","-8,8","-12,7","-16,4","-20,5","-24,6","-28,1","-30,7","-32,4","-33,5","-34,2","-34,4","-34,4","-34,1","-33,7","-33,5","-31,8","-31,7","-31,5","-31,1","-31,6","-32,3","-32,8","-32,8","-32,5","-31,9","-31,4","-31,0","-30,8","-30,7","-30,5","-30,3","-30,0","-29,6","-29,3","-28,9","-28,4","-28,0","-27,5","-28,6","-28,0","-27,2","-26,4","-26,3","-26,0","-25,7","-25,0","-23,8","-21,9","-19,7","-17,2","-14,4","-10,9","-7,3","-4,2","-2,1","-0,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Compra,AGUB,Blq. 1,3,,"-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0"
Compra,AGUG,Blq. 1,1,,"-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6"
Compra,AIREV01,Blq. 1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,1","-0,2","-0,4","-0,7","-1,0","-1,3","-1,6","-1,8","-2,1","-2,3","-2,6","-2,8","-3,0","-3,2","-3,4","-3,5","-3,5","-3,6","-3,7","-3,8","-3,9","-4,0","-4,0","-4,0","-4,0","-4,0","-4,0","-4,0","-4,0","-4,0","-3,9","-3,8","-3,8","-3,7","-3,6","-3,4","-3,3","-3,2","-3,0","-2,8","-2,6","-2,4","-2,2","-2,0","-1,8","-1,6","-1,4","-1,2","-1,0","-0,9","-0,7","-0,6","-0,4","-0,3","-0,1","-0,1",,,,,,,,,,,
Compra,ALBATER,Blq. 1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,1","-0,1","-0,2","-0,2","-0,4","-0,5","-0,6","-0,8","-0,9","-1,0","-1,2","-1,3","-1,4","-1,5","-1,6","-1,7","-1,8","-1,9","-2,0","-2,1","-2,1","-2,2","-2,2","-2,3","-2,3","-2,3","-2,3","-2,3","-2,3","-2,3","-2,3","-2,3","-2,2","-2,2","-2,1","-2,0","-2,0","-1,9","-1,8","-1,7","-1,6","-1,5","-1,4","-1,2","-1,1","-1,0","-0,8","-0,7","-0,6","-0,4","-0,3","-0,2","-0,1","-0,1","-0,1",,,,,,,,,,,,
Compra,ALCAZA2,Blq. 1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,5","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,6","-1,7","-1,7","-1,7","-1,7","-1,7","-1,7","-1,7","-1,7","-1,7","-1,7","-1,7","-1,7","-1,6","-1,5","-1,4","-1,2","-1,1","-0,9","-0,8","-0,6","-0,4","-0,3","-0,2","-0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Compra,ALDEHU,Blq. 1,10,,"-2,3","-2,3","-2,3","-2,4","-1,8","-1,8","-1,9","-1,9","-2,0","-2,2","-2,4","-2,6","-2,9","-3,3","-3,8","-4,2","-4,6","-4,8","-5,0","-5,3","-5,4","-5,4","-5,4","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,4","-5,4","-5,4","-5,3","-5,1","-4,9","-4,8","-4,7","-7,8","-7,7","-7,6","-5,7","-7,4","-6,2","-7,4","-7,4","-7,8","-7,4","-7,1","-6,7","-6,6","-6,6","-6,7","-6,7","-6,6","-6,3","-6,0","-5,7","-5,4","-5,2","-4,9","-4,7","-4,4","-4,2","-4,1","-4,1","-4,2","-4,3","-4,8","-5,2","-5,3","-4,8","-4,4","-4,2","-4,2","-4,2","-4,2","-4,1","-4,1","-3,9","-3,8","-11,9","-3,7","-16,8","-17,1","-4,8","-17,4","-5,0","-17,5","-5,0","-4,9","-4,7","-4,6","-4,4"
Compra,ALG3,Blq. 1,1,,"-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1"
