Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Dia,26-06-2026,26-06-2026.1,26-06-2026.2,26-06-2026.3,26-06-2026.4,26-06-2026.5,26-06-2026.6,26-06-2026.7,26-06-2026.8,26-06-2026.9,26-06-2026.10,26-06-2026.11,26-06-2026.12,26-06-2026.13,26-06-2026.14,26-06-2026.15,26-06-2026.16,26-06-2026.17,26-06-2026.18,26-06-2026.19,26-06-2026.20,26-06-2026.21,26-06-2026.22,26-06-2026.23,26-06-2026.24,26-06-2026.25,26-06-2026.26,26-06-2026.27,26-06-2026.28,26-06-2026.29,26-06-2026.30,26-06-2026.31,26-06-2026.32,26-06-2026.33,26-06-2026.34,26-06-2026.35,26-06-2026.36,26-06-2026.37,26-06-2026.38,26-06-2026.39,26-06-2026.40,26-06-2026.41,26-06-2026.42,26-06-2026.43,26-06-2026.44,26-06-2026.45,26-06-2026.46,26-06-2026.47,26-06-2026.48,26-06-2026.49,26-06-2026.50,26-06-2026.51,26-06-2026.52,26-06-2026.53,26-06-2026.54,26-06-2026.55,26-06-2026.56,26-06-2026.57,26-06-2026.58,26-06-2026.59,26-06-2026.60,26-06-2026.61,26-06-2026.62,26-06-2026.63,26-06-2026.64,26-06-2026.65,26-06-2026.66,26-06-2026.67,26-06-2026.68,26-06-2026.69,26-06-2026.70,26-06-2026.71,26-06-2026.72,26-06-2026.73,26-06-2026.74,26-06-2026.75,26-06-2026.76,26-06-2026.77,26-06-2026.78,26-06-2026.79,26-06-2026.80,26-06-2026.81,26-06-2026.82,26-06-2026.83,26-06-2026.84,26-06-2026.85,26-06-2026.86,26-06-2026.87,26-06-2026.88,26-06-2026.89,26-06-2026.90,26-06-2026.91,26-06-2026.92,26-06-2026.93,26-06-2026.94,26-06-2026.95
Compra,AFIANHC,Blq. 1,17,,"-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0","-26,0"
Compra,AFIBGEC,Blq. 1,17,,"-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8","-6,8"
Compra,AFIBGEV,Blq. 1,17,,"-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0","-6,0"
Compra,AFIBHEC,Blq. 1,17,,"-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5","-5,5"
Compra,AFIBHFC,Blq. 1,17,,"-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0","-5,0"
Compra,AFIOLHC,Blq. 1,17,,"-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0"
Compra,AFIREHC,Blq. 1,17,,"-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0"
Compra,AFIROHC,Blq. 1,17,,"-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0","-25,0"
Compra,AGUAV,Blq. 1,10,,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","-0,1","-0,5","-1,9","-4,6","-8,0","-11,8","-15,5","-19,8","-24,2","-28,1","-31,0","-33,1","-34,6","-35,7","-36,4","-36,6","-36,4","-36,3","-36,5","-35,3","-35,7","-36,1","-36,1","-35,9","-35,5","-35,1","-34,8","-34,4","-33,9","-33,5","-33,4","-33,5","-33,7","-33,8","-33,7","-33,4","-33,0","-32,5","-32,0","-31,5","-30,9","-30,2","-29,5","-28,7","-27,9","-27,2","-27,0","-10,9","-26,1","-25,3","-23,9","-21,8","-19,4","-16,7","-13,9","-10,7","-7,4","-4,5","-2,3","-0,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Compra,AGUB,Blq. 1,3,,"-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0","-360,0"
Compra,AGUG,Blq. 1,1,,"-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6","-360,6"
Compra,AIREV01,Blq. 1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,1","-0,2","-0,3","-0,5","-0,7","-1,0","-1,2","-1,4","-1,7","-2,0","-2,2","-2,4","-2,7","-2,9","-3,1","-3,2","-3,4","-3,5","-3,5","-3,6","-3,7","-3,7","-3,8","-3,8","-3,8","-3,9","-3,9","-3,9","-3,9","-3,9","-3,8","-3,7","-3,7","-3,6","-3,5","-3,4","-3,3","-3,2","-3,0","-2,9","-2,8","-2,6","-2,5","-2,3","-2,2","-2,0","-1,8","-1,5","-1,3","-1,1","-1,0","-0,8","-0,6","-0,5","-0,4","-0,2","-0,2","-0,1",,,,,,,,,,
Compra,ALBATER,Blq. 1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-0,1","-0,1","-0,2","-0,2","-0,3","-0,5","-0,6","-0,7","-0,8","-1,0","-1,1","-1,2","-1,3","-1,5","-1,6","-1,7","-1,8","-1,9","-1,9","-2,0","-2,1","-2,1","-2,2","-2,2","-2,3","-2,3","-2,3","-2,3","-2,3","-2,3","-2,3","-2,3","-2,2","-2,2","-2,1","-2,0","-2,0","-1,9","-1,8","-1,7","-1,6","-1,5","-1,3","-1,2","-1,1","-1,0","-0,8","-0,7","-0,6","-0,4","-0,3","-0,2","-0,1","-0,1","-0,1",,,,,,,,,,,,
Compra,ALCAZA2,Blq. 1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Compra,ALDEHU,Blq. 1,10,,"-7,7","-7,0","-6,2","-5,4","-3,1","-2,8","-2,6","-2,3","-0,4","-0,3","-0,3","-0,3","-1,9","-1,8","-1,7","-1,6","-1,5","-1,5","-1,4","-1,4","-0,2","-1,4","-1,4","-1,3","-1,4","-1,4","-1,4","-1,5","-1,0","-0,9","-0,9","-0,9","-0,9","-0,8","-0,8","-0,8","-1,3","-1,4","-1,4","-1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","-5,0","-5,0","-5,0","-5,0","-6,7","-6,4","-6,0","-5,7","-5,5","-5,3","-5,2","-5,1","-5,1","-5,2","-5,4","-5,6","-5,7","-5,8","-5,9","-6,0"
Compra,ALG3,Blq. 1,1,,"-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1","-830,1"
Compra,ALHAM,Blq. 1,10,,"-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8","-5,8"
