Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Dia,28-06-2026,28-06-2026.1,28-06-2026.2,28-06-2026.3,28-06-2026.4,28-06-2026.5,28-06-2026.6,28-06-2026.7,28-06-2026.8,28-06-2026.9,28-06-2026.10,28-06-2026.11,28-06-2026.12,28-06-2026.13,28-06-2026.14,28-06-2026.15,28-06-2026.16,28-06-2026.17,28-06-2026.18,28-06-2026.19,28-06-2026.20,28-06-2026.21,28-06-2026.22,28-06-2026.23,28-06-2026.24,28-06-2026.25,28-06-2026.26,28-06-2026.27,28-06-2026.28,28-06-2026.29,28-06-2026.30,28-06-2026.31,28-06-2026.32,28-06-2026.33,28-06-2026.34,28-06-2026.35,28-06-2026.36,28-06-2026.37,28-06-2026.38,28-06-2026.39,28-06-2026.40,28-06-2026.41,28-06-2026.42,28-06-2026.43,28-06-2026.44,28-06-2026.45,28-06-2026.46,28-06-2026.47,28-06-2026.48,28-06-2026.49,28-06-2026.50,28-06-2026.51,28-06-2026.52,28-06-2026.53,28-06-2026.54,28-06-2026.55,28-06-2026.56,28-06-2026.57,28-06-2026.58,28-06-2026.59,28-06-2026.60,28-06-2026.61,28-06-2026.62,28-06-2026.63,28-06-2026.64,28-06-2026.65,28-06-2026.66,28-06-2026.67,28-06-2026.68,28-06-2026.69,28-06-2026.70,28-06-2026.71,28-06-2026.72,28-06-2026.73,28-06-2026.74,28-06-2026.75,28-06-2026.76,28-06-2026.77,28-06-2026.78,28-06-2026.79,28-06-2026.80,28-06-2026.81,28-06-2026.82,28-06-2026.83,28-06-2026.84,28-06-2026.85,28-06-2026.86,28-06-2026.87,28-06-2026.88,28-06-2026.89,28-06-2026.90,28-06-2026.91,28-06-2026.92,28-06-2026.93,28-06-2026.94,28-06-2026.95
Venta,AFIBGEC,Blq. 1,17,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,AFIBGEV,Blq. 1,17,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,AFIBHEC,Blq. 1,17,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,AFIBHFC,Blq. 1,17,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,AFIOLHC,Blq. 1,17,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,AFIREHC,Blq. 1,17,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","403,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,AFIREHC,Blq. 2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"404,71","404,71","404,71","404,71",,,,,,,,,,,,,,,,,,,,,,,,
Venta,AFIROHC,Blq. 1,17,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,AGUB,Blq. 1,3,,"146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40"
Venta,AGUG,Blq. 1,1,,"146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40","146,40"
Venta,AIREV01,Blq. 1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00",,,,,,,,,
Venta,ALBATER,Blq. 1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9999,00",,,,,"9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00","9999,00",,"9999,00","9999,00","9999,00",,,,,,,,,,,,,,,,,,,,,,,,
Venta,ALCAZA2,Blq. 1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,00",,"100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00","100,00",,,,,,,,,,,,,,,,,,,,,,,
Venta,ALG3,Blq. 1,1,,"138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","239,93","167,75","162,86","162,86","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","158,43","146,86","146,86","162,01","180,82","214,54","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05","138,05"
Venta,ALG3,Blq. 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147,06","147,06",,,,,,,,,,,,,,,,
Venta,ALHAM,Blq. 1,10,,"499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00","499,00"
Venta,ALZ1,Blq. 1,1,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,ALZ2,Blq. 1,1,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
Venta,AMBIETA,Blq. 1,1,,"340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74","340,74"
Venta,ARCH,Blq. 1,1,,"750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00","750,00"
Venta,ARCOS1,Blq. 1,1,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","169,82","169,82","169,82","169,82","169,82","169,82","169,82","169,82","169,82","169,82","169,82","169,82","169,82","169,82","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04","178,04"
Venta,ARCOS1,Blq. 2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","399,27","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71","404,71"
