Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Dia,15-06-2026,15-06-2026.1,15-06-2026.2,15-06-2026.3,15-06-2026.4,15-06-2026.5,15-06-2026.6,15-06-2026.7,15-06-2026.8,15-06-2026.9,15-06-2026.10,15-06-2026.11,15-06-2026.12,15-06-2026.13,15-06-2026.14,15-06-2026.15,15-06-2026.16,15-06-2026.17,15-06-2026.18,15-06-2026.19,15-06-2026.20,15-06-2026.21,15-06-2026.22,15-06-2026.23,15-06-2026.24,15-06-2026.25,15-06-2026.26,15-06-2026.27,15-06-2026.28,15-06-2026.29,15-06-2026.30,15-06-2026.31,15-06-2026.32,15-06-2026.33,15-06-2026.34,15-06-2026.35,15-06-2026.36,15-06-2026.37,15-06-2026.38,15-06-2026.39,15-06-2026.40,15-06-2026.41,15-06-2026.42,15-06-2026.43,15-06-2026.44,15-06-2026.45,15-06-2026.46,15-06-2026.47,15-06-2026.48,15-06-2026.49,15-06-2026.50,15-06-2026.51,15-06-2026.52,15-06-2026.53,15-06-2026.54,15-06-2026.55,15-06-2026.56,15-06-2026.57,15-06-2026.58,15-06-2026.59,15-06-2026.60,15-06-2026.61,15-06-2026.62,15-06-2026.63,15-06-2026.64,15-06-2026.65,15-06-2026.66,15-06-2026.67,15-06-2026.68,15-06-2026.69,15-06-2026.70,15-06-2026.71,15-06-2026.72,15-06-2026.73,15-06-2026.74,15-06-2026.75,15-06-2026.76,15-06-2026.77,15-06-2026.78,15-06-2026.79,15-06-2026.80,15-06-2026.81,15-06-2026.82,15-06-2026.83,15-06-2026.84,15-06-2026.85,15-06-2026.86,15-06-2026.87,15-06-2026.88,15-06-2026.89,15-06-2026.90,15-06-2026.91,15-06-2026.92,15-06-2026.93,15-06-2026.94,15-06-2026.95
,,,,Cuarto de Hora del dia,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Sentido,Unidad de Programación,Bloque,Tipo Oferta,Indicadores,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW
Venta,AFIBGEC,Blq. 1,17,,"0,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","1,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","3,7","6,8","1,8","6,8","6,8","6,8","6,8","6,8","6,8","1,8","6,8","1,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8","6,8"
Venta,AFIBGEC,Blq. 2,17,,"6,0",,,,,,,,,,,,,"5,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,1",,"5,0",,,,,,,"5,0",,"5,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venta,AFIBGEV,Blq. 1,17,,"6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","2,5","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","6,0","3,1","6,0","6,0","6,0","6,0","2,2","2,2","6,0","6,0","6,0","6,0","6,0","6,0"
Venta,AFIBHEC,Blq. 1,17,,"0,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","0,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","2,4","5,5","0,5","5,5","5,5","5,5","5,5","5,5","5,5","0,5","5,5","0,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5","5,5"
Venta,AFIBHEC,Blq. 2,17,,"5,0",,,,,,,,,,,,,"5,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,1",,"5,0",,,,,,,"5,0",,"5,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venta,AFIBHFC,Blq. 1,17,,"3,2","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","2,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0","5,0"
Venta,AFIBHFC,Blq. 2,17,,"1,8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venta,AFIOLHC,Blq. 1,17,,"25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0"
Venta,AFIREHC,Blq. 1,17,,"25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","12,5","12,5","12,5","12,5","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0"
Venta,AFIREHC,Blq. 2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12,5","12,5","12,5","12,5",,,,,,,,,,,,,,,,,,,,,,,,
Venta,AFIROHC,Blq. 1,17,,"25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0","25,0"
Venta,AGUB,Blq. 1,3,,"360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0","360,0"
Venta,AGUG,Blq. 1,1,,"360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6","360,6"
Venta,AIREV01,Blq. 1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,,,,,,,
Venta,ALBATER,Blq. 1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",,,,,,,,,,,,
Venta,ALCAZA2,Blq. 1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,6","1,6","1,7","1,7","1,7","1,6","1,6","1,7","1,7","1,7","1,7","1,7","1,7","1,7","1,7","1,7","1,7","1,7","1,7","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Venta,ALG3,Blq. 1,1,,"830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1","830,1"
Venta,ALHAM,Blq. 1,10,,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0"
Venta,ALZ1,Blq. 1,1,,"1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3","1011,3"
Venta,ALZ2,Blq. 1,1,,"1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8","1005,8"
Venta,AMBIETA,Blq. 1,1,,"786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4","786,4"
Venta,ARCH,Blq. 1,1,,"9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9","9999,9"
